Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
2.827,2.59,0.27,-1.53,0.12,-1.47,0.35,-0.64,0.73,-1.41,2.08,667.00,1462.00,451.00,919.00,990.00,2259.00,1373.00,4095.00,,,,,,,,,,,,0,0,0,,-1464,15376,6152,1345,65,214
2.869,2.65,0.25,-2.06,2.07,-2.97,1.56,-0.13,0.54,-0.27,0.40,606.00,1417.00,434.00,944.00,991.00,2225.00,1473.00,4095.00,,,,,,,,,,,,0,0,0,,-1628,15688,7028,3765,18,820
2.93,2.70,0.35,2.61,-2.08,-0.73,1.68,2.35,-2.26,-0.68,1.01,697.00,1317.00,414.00,861.00,1102.00,2174.00,1436.00,4095.00,,,,,,,,,,,,0,0,0,,-1208,14968,5952,6120,-125,1919
2.991,2.76,0.25,1.43,-2.41,4.78,-4.49,-1.65,1.37,-1.49,2.20,725.00,1392.00,523.00,817.00,974.00,2311.00,1366.00,4095.00,,,,,,,,,,,,0,0,0,,-464,15236,3684,7718,-108,2583
3.053,2.81,0.21,-1.86,-0.04,-4.07,3.25,-0.50,2.20,-1.62,2.40,677.00,1488.00,404.00,942.00,912.00,2160.00,1355.00,4095.00,,,,,,,,,,,,0,0,0,,216,15756,2148,8374,-21,3150
3.113,2.87,0.36,-0.47,0.44,-1.37,6.65,3.16,-1.76,-1.37,2.03,643.00,1390.00,320.00,773.00,1057.00,2078.00,1376.00,4095.00,,,,,,,,,,,,0,0,0,,628,16548,964,7627,-770,2009
3.155,2.92,0.23,4.56,-7.38,8.14,-4.27,-2.20,3.43,-2.45,3.61,896.00,1405.00,486.00,711.00,880.00,2235.00,1288.00,4095.00,,,,,,,,,,,,0,0,0,,652,16388,-672,8436,-2573,851
3.217,2.98,0.19,-4.64,0.25,-5.34,8.57,-0.61,3.77,-3.27,4.83,701.00,1648.00,310.00,859.00,839.00,2079.00,1224.00,4095.00,,,,,,,,,,,,0,0,0,,596,15760,-1380,9794,-5196,452
3.319,3.03,0.34,0.79,-1.84,-5.76,17.46,3.13,-0.30,-1.95,2.88,711.00,1406.00,193.00,688.00,977.00,2000.00,1328.00,4095.00,,,,,,,,,,,,0,0,0,,692,16104,-1916,9520,-4909,212
3.34,3.09,0.24,5.39,-6.33,10.23,-0.95,-1.68,3.40,-2.88,4.25,834.00,1322.00,391.00,599.00,873.00,2191.00,1254.00,4095.00,,,,,,,,,,,,0,0,0,,488,16088,-3052,8348,-3539,-1794
