Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
2.899,2.66,-0.06,1.20,-0.82,2.45,-1.12,0.24,-0.58,1.89,-2.79,357.00,890.00,464.00,529.00,819.00,2007.00,3152.00,4095.00,,,,,,,,,,,,0,0,0,,-2484,15912,1268,-60,182,-157
2.939,2.71,-0.15,-0.48,-0.61,-0.33,-0.78,-1.80,1.86,0.03,-0.04,364.00,946.00,479.00,585.00,745.00,2038.00,2810.00,4095.00,,,,,,,,,,,,0,0,0,,-2660,16004,1456,-63,128,-162
3.043,2.77,-0.09,-5.02,5.11,-5.42,4.26,0.89,-0.53,-1.17,1.73,290.00,971.00,400.00,625.00,807.00,1953.00,2610.00,4095.00,,,,,,,,,,,,0,0,0,,-2572,15980,1452,-120,130,-140
3.063,2.82,-0.05,1.58,-1.00,1.34,-0.39,0.74,-1.28,2.35,-3.47,358.00,881.00,455.00,542.00,843.00,2005.00,3243.00,4095.00,,,,,,,,,,,,0,0,0,,-2688,16016,1364,-73,157,-129
3.105,2.88,-0.10,-0.31,-1.22,0.90,-2.20,-1.08,0.32,-2.06,3.04,375.00,955.00,506.00,579.00,799.00,2064.00,2470.00,4095.00,,,,,,,,,,,,0,0,0,,-2556,15908,1424,-130,96,-151
3.166,2.93,-0.12,-3.68,2.11,-4.16,1.46,-0.40,0.23,1.43,-2.10,333.00,998.00,455.00,641.00,793.00,2014.00,3063.00,4095.00,,,,,,,,,,,,0,0,0,,-2664,15920,1380,-62,110,-119
3.228,2.99,-0.06,-0.56,-0.02,-1.97,1.38,1.12,-1.84,0.81,-1.20,353.00,934.00,439.00,589.00,863.00,2005.00,2949.00,4095.00,,,,,,,,,,,,0,0,0,,-2444,16108,1356,-23,168,-106
3.268,3.04,-0.10,0.78,-2.82,2.50,-3.53,-1.02,-0.02,-1.79,2.64,401.00,955.00,528.00,563.00,813.00,2078.00,2512.00,4095.00,,,,,,,,,,,,0,0,0,,-2552,15940,1292,-82,156,-266
3.329,3.10,-0.16,-3.52,1.62,-3.84,1.11,-1.25,1.55,2.31,-3.40,341.00,1005.00,461.00,639.00,750.00,2011.00,3234.00,4095.00,,,,,,,,,,,,0,0,0,,-2688,15852,1368,-155,66,-206
3.432,3.15,-0.10,-2.10,1.97,-3.51,3.53,1.14,-0.70,-1.58,2.33,326.00,941.00,402.00,591.00,811.00,1943.00,2545.00,4095.00,,,,,,,,,,,,0,0,0,,-2680,15880,1568,-66,92,-149
3.453,3.21,-0.08,1.17,-1.06,2.51,-1.15,0.15,-0.32,0.69,-1.02,362.00,897.00,464.00,528.00,809.00,2000.00,2928.00,4095.00,,,,,,,,,,,,0,0,0,,-2756,15980,1296,-53,158,-184
3.493,3.26,-0.16,-0.87,0.09,-0.83,-0.41,-1.61,2.02,0.97,-1.43,353.00,943.00,474.00,591.00,736.00,2014.00,2978.00,4095.00,,,,,,,,,,,,0,0,0,,-2568,15916,1408,23,177,-150
3.556,3.32,-0.09,-3.34,3.80,-4.54,4.25,1.22,-0.54,-2.20,3.25,302.00,941.00,394.00,604.00,803.00,1929.00,2449.00,4095.00,,,,,,,,,,,,0,0,0,,-2684,15932,1288,-117,138,-172
3.599,3.37,-0.05,1.54,-0.51,3.37,-1.19,0.80,-1.06,2.36,-3.48,349.00,871.00,458.00,511.00,832.00,1988.00,3245.00,4095.00,,,,,,,,,,,,0,0,0,,-2568,15988,1212,-150,103,-133
3.658,3.43,-0.13,-0.10,-1.09,0.69,-1.76,-1.71,1.80,-1.49,2.20,371.00,944.00,496.00,577.00,746.00,2034.00,2559.00,4095.00,,,,,,,,,,,,0,0,0,,-2536,16000,1492,-42,109,-185
3.781,3.48,-0.12,-4.02,3.91,-4.61,3.13,0.07,0.12,0.14,-0.21,304.00,964.00,419.00,624.00,791.00,1983.00,2830.00,4095.00,,,,,,,,,,,,0,0,0,,-2680,15976,1312,-140,176,-213
3.801,3.54,-0.05,0.70,-1.11,-1.14,1.19,1.24,-1.67,1.60,-2.37,366.00,915.00,437.00,573.00,853.00,1986.00,3097.00,4095.00,,,,,,,,,,,,0,0,0,,-2752,15956,1272,-27,97,-189
3.843,3.59,-0.11,1.00,-2.76,2.21,-2.83,-1.24,0.56,-2.47,3.64,398.00,945.00,511.00,559.00,791.00,2064.00,2409.00,4095.00,,,,,,,,,,,,0,0,0,,-2644,15852,1336,-149,150,-138
3.905,3.65,-0.14,-3.40,1.85,-4.18,1.55,-0.66,0.81,2.20,-3.25,336.00,994.00,453.00,640.00,772.00,2003.00,3213.00,4095.00,,,,,,,,,,,,0,0,0,,-2624,15956,1420,-90,227,-108
3.989,3.70,-0.04,-1.12,0.81,-2.66,2.21,1.78,-1.96,-0.41,0.60,341.00,934.00,425.00,592.00,858.00,1959.00,2736.00,4095.00,,,,,,,,,,,,0,0,0,,-2612,16120,1260,-103,110,-174
4.009,3.76,-0.03,2.02,-3.47,2.74,-2.45,0.27,-0.88,-0.46,0.69,406.00,925.00,496.00,542.00,832.00,2021.00,2726.00,4095.00,,,,,,,,,,,,0,0,0,,-2588,15852,1468,-67,82,-179
4.051,3.81,-0.10,-2.05,0.96,-1.35,-0.28,-1.47,1.55,1.72,-2.54,344.00,965.00,475.00,601.00,753.00,2028.00,3120.00,4095.00,,,,,,,,,,,,0,0,0,,-2640,15912,1480,20,181,-6
4.153,3.87,-0.05,-3.69,3.49,-5.01,4.08,0.91,-0.67,-2.39,3.52,309.00,962.00,401.00,618.00,813.00,1959.00,2421.00,4095.00,,,,,,,,,,,,0,0,0,,-2528,16188,1480,92,302,-224
4.174,3.92,-0.07,0.28,-0.61,2.10,-0.89,-0.49,0.59,1.94,-2.86,359.00,918.00,461.00,533.00,779.00,2002.00,3162.00,4095.00,,,,,,,,,,,,0,0,0,,-2620,15900,1192,83,173,-193
4.235,3.98,-0.14,-0.96,0.01,-0.13,-0.88,-1.42,1.60,-0.26,0.39,355.00,948.00,480.00,582.00,750.00,2021.00,2760.00,4095.00,,,,,,,,,,,,0,0,0,,-2708,15924,1204,172,87,-107
4.276,4.03,-0.08,-4.86,5.58,-5.37,4.24,0.93,-0.15,-1.08,1.60,282.00,953.00,400.00,624.00,790.00,1930.00,2624.00,4095.00,,,,,,,,,,,,0,0,0,,-2624,15948,1192,111,267,-34
4.338,4.09,-0.02,2.01,-0.98,1.64,-0.29,1.11,-1.25,2.02,-2.98,355.00,866.00,450.00,534.00,836.00,1974.00,3177.00,4095.00,,,,,,,,,,,,0,0,0,,-2584,15984,1088,-14,244,-84
4.4,4.14,-0.06,0.16,-1.47,1.26,-1.96,-0.66,0.48,-2.41,3.55,377.00,944.00,496.00,567.00,786.00,2021.00,2418.00,4095.00,,,,,,,,,,,,0,0,0,,-2512,15904,1044,-47,108,-95
4.46,4.20,-0.05,-3.39,2.18,-3.79,1.62,0.01,0.40,1.39,-2.06,330.00,985.00,448.00,629.00,780.00,1973.00,3057.00,4095.00,,,,,,,,,,,,0,0,0,,-2640,16040,1168,-8,-2,-141
4.522,4.25,0.04,-0.13,0.16,-0.94,1.29,1.78,-1.78,0.43,-0.64,347.00,914.00,433.00,567.00,850.00,1950.00,2881.00,4095.00,,,,,,,,,,,,0,0,0,,-2604,16040,1284,0,134,-202
