Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
3.29,3.20,0.16,3.26,-2.48,3.78,-4.32,-1.43,1.43,-2.55,0.92,295.00,485.00,113.00,302.00,162.00,303.00,495.00,477.00,,,,,,,,,,,,0,1,0,,-4400,15488,-1552,-187,-53,-156
3.372,3.25,0.13,-1.26,1.02,5.18,-3.44,-0.28,1.62,-0.46,1.53,265.00,528.00,105.00,279.00,157.00,288.00,461.00,432.00,,,,,,,,,,,,0,1,0,,-4528,15644,-1220,-83,89,-22
3.393,3.31,0.30,0.87,0.58,-0.13,1.20,3.45,-1.75,3.69,-2.82,261.00,491.00,90.00,304.00,176.00,272.00,541.00,412.00,,,,,,,,,,,,0,1,0,,-4404,15480,-1392,-324,-15,-335
3.456,3.36,0.33,4.82,-3.13,4.83,-2.78,0.97,0.17,-1.90,1.90,297.00,464.00,102.00,278.00,166.00,285.00,464.00,453.00,,,,,,,,,,,,0,1,0,,-4484,15580,-1380,-309,-10,-145
3.516,3.42,0.32,2.50,-0.10,1.80,0.75,0.05,2.72,3.31,-0.40,263.00,469.00,89.00,285.00,147.00,276.00,478.00,392.00,,,,,,,,,,,,0,1,0,,-4416,15644,-1084,-52,140,-28
3.598,3.47,0.48,0.95,2.42,-0.51,4.69,3.48,-0.11,1.40,-0.33,236.00,466.00,75.00,281.00,161.00,260.00,493.00,422.00,,,,,,,,,,,,0,1,0,,-4460,15564,-1356,-19,264,-133
3.619,3.53,0.55,4.75,-0.79,2.04,2.41,1.90,-0.15,0.81,0.99,262.00,437.00,81.00,270.00,166.00,277.00,464.00,417.00,,,,,,,,,,,,0,1,0,,-4408,15712,-1468,14,89,-284
3.681,3.58,0.54,2.97,-0.89,2.85,0.40,0.37,2.12,1.73,-0.55,272.00,470.00,89.00,276.00,151.00,277.00,496.00,419.00,,,,,,,,,,,,0,1,0,,-4492,15624,-1424,-72,64,-158
3.743,3.64,0.61,0.39,2.22,-0.45,3.95,2.00,0.38,-1.38,2.13,241.00,479.00,78.00,286.00,161.00,272.00,454.00,441.00,,,,,,,,,,,,0,1,0,,-4320,15696,-1324,-113,20,-239
3.785,3.69,0.75,2.33,0.31,0.89,3.03,3.36,-1.61,4.14,-1.91,258.00,467.00,80.00,278.00,175.00,272.00,511.00,395.00,,,,,,,,,,,,0,1,0,,-4416,15512,-1380,-118,-46,-214
