Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
5.729,5.41,0.03,-1.19,0.58,-1.81,1.21,-0.51,1.31,-2.78,4.02,930.00,2166.00,688.00,1054.00,1088.00,2939.00,347.00,719.00,,,,,,,,,,,,0,0,0,,376,15628,4140,-199,-33,-193
5.749,5.46,0.12,-1.11,1.77,-0.46,2.00,1.83,-1.18,5.38,-4.36,871.00,2092.00,643.00,978.00,1193.00,2864.00,471.00,652.00,,,,,,,,,,,,0,0,0,,288,15600,4260,-160,-71,-208
5.83,5.52,0.07,3.61,-3.15,4.89,-3.08,-0.87,0.78,-6.65,5.06,1043.00,1980.00,768.00,907.00,1127.00,3024.00,352.00,815.00,,,,,,,,,,,,0,0,0,,376,15584,4264,-150,101,-253
5.893,5.57,0.00,-2.12,0.57,-2.82,1.41,-1.21,2.34,-5.41,7.91,947.00,2249.00,693.00,1091.00,1042.00,2939.00,295.00,719.00,,,,,,,,,,,,0,0,0,,336,15560,4180,-261,147,-153
5.913,5.63,0.09,-2.26,3.27,-1.82,3.40,1.76,-1.28,6.63,-5.40,820.00,2103.00,611.00,994.00,1201.00,2880.00,487.00,638.00,,,,,,,,,,,,0,0,0,,452,15680,4160,-230,121,-52
5.973,5.68,0.07,2.87,-3.14,3.53,-2.64,-0.42,0.47,-2.98,1.19,1057.00,2039.00,769.00,946.00,1137.00,2996.00,406.00,782.00,,,,,,,,,,,,0,0,0,,364,15656,3992,5,179,-182
6.036,5.74,0.03,-0.74,-0.09,-0.97,0.50,-0.71,1.55,-3.66,4.92,957.00,2167.00,704.00,1039.00,1078.00,2944.00,336.00,727.00,,,,,,,,,,,,0,0,0,,260,15704,4004,-511,70,-399
6.097,5.79,0.04,-1.34,1.68,-0.95,1.83,0.34,0.34,0.22,0.39,879.00,2116.00,655.00,1002.00,1129.00,2917.00,400.00,704.00,,,,,,,,,,,,0,0,0,,232,15484,4380,-330,-68,-98
6.218,5.85,0.08,0.21,0.04,-0.43,2.08,0.75,0.01,1.88,-1.20,934.00,2080.00,640.00,975.00,1141.00,2896.00,423.00,688.00,,,,,,,,,,,,0,0,0,,236,15452,4500,-186,173,64
6.239,5.90,0.05,1.46,-1.20,2.16,-0.97,-0.56,0.88,-4.26,2.70,976.00,2046.00,720.00,955.00,1115.00,2980.00,383.00,790.00,,,,,,,,,,,,0,0,0,,436,15476,4308,-86,537,84
6.26,5.96,0.03,-1.27,0.59,-1.44,1.06,-0.35,1.34,-2.66,4.58,931.00,2173.00,689.00,1043.00,1083.00,2918.00,336.00,705.00,,,,,,,,,,,,0,0,0,,528,15852,4180,-257,465,-59
6.321,6.01,0.13,-1.22,2.00,-0.52,2.40,2.01,-1.21,6.09,-4.60,862.00,2088.00,630.00,970.00,1191.00,2846.00,471.00,638.00,,,,,,,,,,,,0,0,0,,384,15548,4180,-242,139,-238
