Time_Host,Time_Arduino,easingdata,CH1_Oxy,CH1_Deoxy,CH2_Oxy,CH2_Deoxy,CH3_Oxy,CH3_Deoxy,CH4_Oxy,CH4_Deoxy,CH1_PD730,CH1_PD850,CH2_PD730,CH2_PD850,CH3_PD730,CH3_PD850,CH4_PD730,CH4_PD850,Answers,airplane_playstate,trail_times,frameRate,Airplane X,Airplane Y,Correct,Wrong,Slow,AnswerRate,CorrectRate,VFTstates,VFTchoose,VFTCount,Culfstates,ax,ay,az,gx,gy,gz
3.026,2.72,0.68,0.97,-0.44,-2.96,0.70,-0.14,1.07,2.07,1.01,1154.00,1865.00,432.00,668.00,1122.00,1771.00,873.00,1383.00,,,,,,,,,,,,0,0,0,,-1060,15172,4580,375,-164,169
3.088,2.77,0.76,-0.67,0.93,-3.88,4.53,2.33,-0.69,3.97,-0.40,1104.00,1918.00,357.00,625.00,1180.00,1684.00,910.00,1332.00,,,,,,,,,,,,0,0,0,,-968,15456,4432,-187,-303,-994
3.15,2.83,0.76,0.71,0.11,4.06,-1.66,0.82,-0.45,2.02,0.36,1126.00,1857.00,432.00,539.00,1197.00,1776.00,905.00,1410.00,,,,,,,,,,,,0,0,0,,-1452,14776,4500,-334,-563,-881
3.191,2.88,0.68,0.21,-0.31,0.79,-2.23,-0.99,1.47,0.64,2.42,1162.00,1915.00,473.00,623.00,1115.00,1812.00,830.00,1409.00,,,,,,,,,,,,0,0,0,,-1964,14780,5244,-260,-66,-348
3.295,2.94,0.72,-1.39,1.79,-5.76,5.12,1.61,-0.59,3.13,-0.17,1068.00,1929.00,358.00,663.00,1189.00,1728.00,913.00,1369.00,,,,,,,,,,,,0,0,0,,-1540,14940,4980,678,-287,2
3.315,2.99,0.76,1.63,-0.85,1.21,-0.57,1.47,-1.50,2.72,-0.59,1166.00,1837.00,429.00,586.00,1252.00,1780.00,941.00,1407.00,,,,,,,,,,,,0,0,0,,-888,15396,4068,710,-706,109
3.357,3.05,0.70,0.31,-0.18,2.48,-3.46,-0.35,0.18,1.69,0.72,1152.00,1901.00,490.00,602.00,1182.00,1829.00,893.00,1415.00,,,,,,,,,,,,0,0,0,,-1036,15348,4540,-120,-743,-62
3.419,3.10,0.74,-0.64,0.91,-5.11,2.39,1.32,-0.66,2.82,0.18,1105.00,1917.00,410.00,695.00,1200.00,1751.00,901.00,1373.00,,,,,,,,,,,,0,0,0,,-1380,15008,4688,-386,-616,-997
3.459,3.16,0.85,1.00,-0.40,-1.23,2.59,2.97,-1.84,3.68,-1.09,1151.00,1861.00,378.00,593.00,1241.00,1693.00,950.00,1373.00,,,,,,,,,,,,0,0,0,,-1524,15036,4416,61,-379,-718
3.522,3.21,0.81,0.45,-0.43,4.89,-4.38,0.10,0.01,1.07,0.74,1165.00,1904.00,493.00,561.00,1183.00,1805.00,902.00,1449.00,,,,,,,,,,,,0,0,0,,-1780,15176,4744,922,-417,-148
3.585,3.27,0.76,0.24,0.15,-3.90,0.55,-0.27,1.16,2.02,0.92,1133.00,1890.00,443.00,696.00,1119.00,1776.00,878.00,1389.00,,,,,,,,,,,,0,0,0,,-1420,14772,4664,1327,-558,78
3.708,3.32,0.82,-0.34,0.72,-4.39,3.60,2.03,-1.24,4.51,-1.27,1110.00,1904.00,379.00,654.00,1222.00,1729.00,945.00,1335.00,,,,,,,,,,,,0,0,0,,-1120,14968,4520,579,227,503
3.75,3.38,0.83,0.75,0.21,3.16,-2.15,0.95,-0.83,2.76,0.49,1119.00,1849.00,451.00,566.00,1219.00,1785.00,887.00,1365.00,,,,,,,,,,,,0,0,0,,-1064,15460,4168,-835,955,-68
3.77,3.43,0.74,0.65,-0.77,-1.82,-1.04,-0.96,1.17,1.78,1.93,1182.00,1906.00,465.00,669.00,1133.00,1825.00,835.00,1365.00,,,,,,,,,,,,0,0,0,,-1124,15356,4364,-471,522,-230
3.811,3.49,0.79,-1.63,1.99,-6.27,5.03,1.79,-0.84,4.23,-0.24,1061.00,1937.00,363.00,678.00,1201.00,1727.00,898.00,1313.00,,,,,,,,,,,,0,0,0,,-1288,15308,4436,-11,-428,-60
3.851,3.54,0.82,1.34,-0.70,1.45,-0.74,1.49,-1.41,3.17,-0.43,1163.00,1851.00,431.00,583.00,1246.00,1775.00,925.00,1376.00,,,,,,,,,,,,0,0,0,,-1692,15088,4620,239,-546,-81
3.911,3.60,0.73,0.23,-0.42,1.42,-3.28,-1.02,0.33,1.29,1.13,1169.00,1920.00,495.00,625.00,1187.00,1871.00,880.00,1422.00,,,,,,,,,,,,0,0,0,,-1480,14884,4448,1076,-499,316
3.974,3.65,0.70,-0.37,0.78,-4.57,1.12,0.07,-0.01,3.08,0.15,1107.00,1903.00,435.00,704.00,1185.00,1808.00,898.00,1360.00,,,,,,,,,,,,0,0,0,,-912,14880,3876,-90,-296,500
4.036,3.71,0.77,0.61,-0.68,-1.83,0.28,2.05,-2.29,3.91,-1.65,1177.00,1904.00,433.00,646.00,1293.00,1777.00,975.00,1381.00,,,,,,,,,,,,0,0,0,,-712,15612,4244,-1036,-205,-5
